RxnID	EC_Code	Uniprot	KEGG_Substrate	KEGG_Product
MAR07061	1.14.14.1	P10635	C16453;C00080;C00005;C00007	C19566;C00001;C00006
MAR07065	2.4.1.17	P16662	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q9BY64	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	O60656	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P19224	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	O75795	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P54855	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q9HAW9	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q9HAW7	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q6NUS8	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P06133	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P22310	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q6UWM9	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P35504	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P36537	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	O75310	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P35503	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q3SY77	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P0DTE4	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	Q9HAW8	C19574;C00167	C19605;C00015
MAR07065	2.4.1.17	P22309	C19574;C00167	C19605;C00015
MAR07066	2.4.1.17	P16662	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q9BY64	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	O60656	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P19224	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	O75795	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P54855	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q9HAW9	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q9HAW7	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q6NUS8	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P06133	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P22310	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q6UWM9	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P35504	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P36537	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	O75310	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P35503	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q3SY77	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P0DTE4	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	Q9HAW8	C19574;C00167	C19606;C00015
MAR07066	2.4.1.17	P22309	C19574;C00167	C19606;C00015
MAR07078	1.14.14.1	P33260	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P33261	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	Q9HB55	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P24462	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P20815	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	Q16678	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P10632	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P11712	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P04798	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07078	1.14.14.1	P08684	C14040;C00080;C00005;C00007	C14800;C00001;C00006
MAR07079	2.5.1.18	P08263	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P28161	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q9Y2Q3	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	O15217	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P21266	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P09488	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P46439	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q99735	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P10620	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	O14880	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q9H4Y5	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q03013	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P09211	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P09210	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q16772	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	P78417	C14800;C00051;C00080	C14805
MAR07079	2.5.1.18	Q7RTV2	C14800;C00051;C00080	C14805
MAR07080	2.5.1.18	P08263	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P28161	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q9Y2Q3	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	O15217	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P21266	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P09488	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P46439	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q99735	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P10620	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	O14880	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q9H4Y5	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q03013	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P09211	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P09210	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q16772	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	P78417	C14800;C00051;C00080	C14806
MAR07080	2.5.1.18	Q7RTV2	C14800;C00051;C00080	C14806
MAR07081	3.3.2.9	P07099	C14800;C00001	C14801
MAR07082	1.14.14.1	P33260	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P33261	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	Q9HB55	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P24462	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P20815	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	Q16678	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P10632	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P11712	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P04798	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07082	1.14.14.1	P08684	C14040;C00080;C00005;C00007	C14802;C00001;C00006
MAR07083	2.5.1.18	P08263	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P28161	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q9Y2Q3	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	O15217	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P21266	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P09488	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P46439	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q99735	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P10620	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	O14880	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q9H4Y5	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q03013	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P09211	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P09210	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q16772	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	P78417	C14802;C00051;C00080	C14803
MAR07083	2.5.1.18	Q7RTV2	C14802;C00051;C00080	C14803
MAR07084	2.5.1.18	P08263	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P28161	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q9Y2Q3	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	O15217	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P21266	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P09488	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P46439	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q99735	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P10620	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	O14880	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q9H4Y5	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q03013	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P09211	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P09210	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q16772	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	P78417	C14802;C00051;C00080	C14804
MAR07084	2.5.1.18	Q7RTV2	C14802;C00051;C00080	C14804
MAR07088	1.14.14.1	P33260	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P33261	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	Q9HB55	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P24462	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P20815	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	Q16678	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P10632	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P11712	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P04798	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07088	1.14.14.1	P08684	C14039;C00080;C00005;C00007	C14858;C00001;C00006
MAR07089	2.5.1.18	P08263	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P28161	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q9Y2Q3	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	O15217	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P21266	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P09488	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P46439	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q99735	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P10620	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	O14880	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q9H4Y5	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q03013	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P09211	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P09210	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q16772	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	P78417	C14858;C00051;C00080	C14861
MAR07089	2.5.1.18	Q7RTV2	C14858;C00051;C00080	C14861
MAR07091	1.14.14.1	P33260	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P33261	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	Q9HB55	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P24462	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P20815	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	Q16678	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P10632	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P11712	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P04798	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07091	1.14.14.1	P08684	C14039;C00080;C00005;C00007	C14857;C00001;C00006
MAR07092	2.5.1.18	P08263	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P28161	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q9Y2Q3	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	O15217	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P21266	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P09488	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P46439	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q99735	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P10620	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	O14880	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q9H4Y5	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q03013	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P09211	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P09210	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q16772	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	P78417	C14857;C00051	C14865;C01327
MAR07092	2.5.1.18	Q7RTV2	C14857;C00051	C14865;C01327
MAR07093	2.5.1.18	P08263	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P28161	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q9Y2Q3	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	O15217	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P21266	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P09488	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P46439	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q99735	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P10620	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	O14880	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q9H4Y5	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q03013	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P09211	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P09210	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q16772	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	P78417	C14865;C00051	C14863;C01327
MAR07093	2.5.1.18	Q7RTV2	C14865;C00051	C14863;C01327
MAR07096	1.14.14.1	P33260	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P33261	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	Q9HB55	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P24462	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P20815	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	Q16678	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P10632	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P11712	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P04798	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07096	1.14.14.1	P08684	C14039;C00080;C00005;C00007	C14859;C00001;C00006
MAR07097	2.5.1.18	P08263	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P28161	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q9Y2Q3	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	O15217	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P21266	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P09488	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P46439	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q99735	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P10620	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	O14880	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q9H4Y5	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q03013	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P09211	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P09210	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q16772	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	P78417	C14859;C00051	C01327;C14864
MAR07097	2.5.1.18	Q7RTV2	C14859;C00051	C01327;C14864
MAR07099	1.14.14.1	P05181	C11088;C00005;C00007	C14870;C00001;C13645;C00006
MAR07100	2.5.1.18	P08263	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P28161	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q9Y2Q3	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	O15217	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P21266	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P09488	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P46439	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q99735	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P10620	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	O14880	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q9H4Y5	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q03013	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P09211	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P09210	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q16772	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	P78417	C14870;C00051	C00080;C13645;C14871
MAR07100	2.5.1.18	Q7RTV2	C14870;C00051	C00080;C13645;C14871
MAR07688	2.8.2.1	P0DMN0	C00053;C00870	NaN;C00080;C00054
MAR07688	2.8.2.1	P0DMM9	C00053;C00870	NaN;C00080;C00054
MAR07688	2.8.2.1	P50226	C00053;C00870	NaN;C00080;C00054
MAR07688	2.8.2.1	P50225	C00053;C00870	NaN;C00080;C00054
MAR08032	1.14.13.-	P33261	C13650;C00080;C00005;C00007	NaN;C00001;C00006
MAR08032	1.14.13.-	P11712	C13650;C00080;C00005;C00007	NaN;C00001;C00006
MAR08034	1.14.13.-	P05181	C00080;C00005;C00007;C00870	C02235;C00001;C00006
MAR08036	1.14.15.3	Q5TCH4	C00080;C02679;C00005;C00007	C08317;C00001;C00006
MAR08036	1.14.15.3	Q02928	C00080;C02679;C00005;C00007	C08317;C00001;C00006
MAR08037	1.14.15.3	Q5TCH4	C00080;C06424;C00005;C00007	NaN;C00001;C00006
MAR08037	1.14.15.3	Q02928	C00080;C06424;C00005;C00007	NaN;C00001;C00006
MAR08038	1.14.15.3	Q5TCH4	C00080;C00005;C00007;C00249	NaN;C00001;C00006
MAR08038	1.14.15.3	Q02928	C00080;C00005;C00007;C00249	NaN;C00001;C00006
MAR08040	1.14.14.1	P11509	C05851;C00080;C00005;C00007	C00001;C00006;C09315
MAR08040	1.14.14.1	Q16696	C05851;C00080;C00005;C00007	C00001;C00006;C09315
MAR08040	1.14.14.1	P20853	C05851;C00080;C00005;C00007	C00001;C00006;C09315
MAR08043	1.14.14.1	P33260	C13244;C00080;C00005;C00007	C13008;C00132;C00006
MAR08046	1.14.13.-	P33261	C00080;C00005;C00007;C07324	NaN;C00001;C00006
MAR08049	1.14.14.1	P10632	C00080;C00005;C00007;C07394	NaN;C00001;C00006
MAR08052	1.14.13.-	P11712	C00080;C00005;C00007;C07148	NaN;C00001;C00006
MAR08055	1.14.13.32	P08684	C00080;C00005;C07266;C00007	C00001;NaN;C00006
MAR08059	1.14.14.1	Q9HCS2	D01478;C00080;C00005;C00007	C00001;NaN;C00006
MAR08596	1.14.13.80	P33261	C00080;C00521;C00005;C00007	C00964;C00001;C00006
MAR08596	1.14.13.80	P11712	C00080;C00521;C00005;C00007	C00964;C00001;C00006
MAR06535	1.11.1.7	P22079	C00001;NaN	C00698;C00080;C00027
MAR06535	1.11.1.7	P11678	C00001;NaN	C00698;C00080;C00027
MAR06535	1.11.1.7	P30041	C00001;NaN	C00698;C00080;C00027
MAR06535	1.11.1.7	Q92626	C00001;NaN	C00698;C00080;C00027
MAR06536	1.11.1.7	P22079	C00080;NaN;C00088	C00001;NaN
MAR06536	1.11.1.7	P11678	C00080;NaN;C00088	C00001;NaN
MAR06536	1.11.1.7	P30041	C00080;NaN;C00088	C00001;NaN
MAR06536	1.11.1.7	Q92626	C00080;NaN;C00088	C00001;NaN
MAR09569	3.1.3.1	P10696	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	Q9NPH0	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P05186	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P13686	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P47895	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P15309	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	Q9BZG2	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P05187	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P11117	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P43353	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	P09923	C03360;C00001	C00009;C00870
MAR09569	3.1.3.1	Q8TE99	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P10696	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	Q9NPH0	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P05186	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P13686	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P47895	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P15309	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	Q9BZG2	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P05187	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P11117	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P43353	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	P09923	C03360;C00001	C00009;C00870
MAR09569	3.1.3.2	Q8TE99	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P10696	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	Q9NPH0	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P05186	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P13686	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P47895	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P15309	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	Q9BZG2	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P05187	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P11117	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P43353	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	P09923	C03360;C00001	C00009;C00870
MAR09569	3.1.3.41	Q8TE99	C03360;C00001	C00009;C00870
MAR03955	4.2.1.1	P07451	C00011;C00001	C00080;C00288
MAR03955	4.2.1.1	P43166	C00011;C00001	C00080;C00288
MAR03955	4.2.1.1	P00918	C00011;C00001	C00080;C00288
MAR03955	4.2.1.1	Q8N1Q1	C00011;C00001	C00080;C00288
MAR03955	4.2.1.1	P00915	C00011;C00001	C00080;C00288
MAR03984	1.11.1.6	P04040	C00027	C00001;C00007
MAR03984	1.11.1.6	Q8N961	C00027	C00001;C00007
MAR04201	1.11.1.6	P11678	C00027;C00132	C00067;C00001
MAR04201	1.11.1.6	P30041	C00027;C00132	C00067;C00001
MAR04201	1.11.1.6	Q92626	C00027;C00132	C00067;C00001
MAR04201	1.11.1.6	P04040	C00027;C00132	C00067;C00001
MAR04201	1.11.1.6	P22079	C00027;C00132	C00067;C00001
MAR04201	1.11.1.7	P11678	C00027;C00132	C00067;C00001
MAR04201	1.11.1.7	P30041	C00027;C00132	C00067;C00001
MAR04201	1.11.1.7	Q92626	C00027;C00132	C00067;C00001
MAR04201	1.11.1.7	P04040	C00027;C00132	C00067;C00001
MAR04201	1.11.1.7	P22079	C00027;C00132	C00067;C00001
MAR04202	1.1.1.244	P11766	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	Q8IWW8	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P07327	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	Q8N4Q0	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P40394	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P00326	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P08319	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P00325	C00132;C00003	C00067;C00080;C00004
MAR04202	1.1.1.244	P28332	C00132;C00003	C00067;C00080;C00004
MAR05363	3.6.1.25	NaN	C00001;C00536	C00080;C00009;C00013
MAR08752	1.11.1.7	P07202	C00027;C00132	C00067;C00001
MAR08752	1.11.1.7	P11678	C00027;C00132	C00067;C00001
MAR08752	1.11.1.7	P30041	C00027;C00132	C00067;C00001
MAR08752	1.11.1.7	P22079	C00027;C00132	C00067;C00001
MAR08752	1.11.1.7	P05164	C00027;C00132	C00067;C00001
MAR08752	1.11.1.8	P07202	C00027;C00132	C00067;C00001
MAR08752	1.11.1.8	P11678	C00027;C00132	C00067;C00001
MAR08752	1.11.1.8	P30041	C00027;C00132	C00067;C00001
MAR08752	1.11.1.8	P22079	C00027;C00132	C00067;C00001
MAR08752	1.11.1.8	P05164	C00027;C00132	C00067;C00001
MAR08752	1.11.2.2	P07202	C00027;C00132	C00067;C00001
MAR08752	1.11.2.2	P11678	C00027;C00132	C00067;C00001
MAR08752	1.11.2.2	P30041	C00027;C00132	C00067;C00001
MAR08752	1.11.2.2	P22079	C00027;C00132	C00067;C00001
MAR08752	1.11.2.2	P05164	C00027;C00132	C00067;C00001
MAR07741	1.18.1.2	P22570	C00080;C00006;C00138	C00005;C00139
MAR09464	3.2.1.3	O60516	C00721;C00001	C00721;C00031
MAR09464	3.2.1.3	Q9C0A6	C00721;C00001	C00721;C00031
MAR09464	3.2.1.3	O43451	C00721;C00001	C00721;C00031
MAR09464	3.2.1.3	P14410	C00721;C00001	C00721;C00031
MAR09464	3.2.1.3	Q9P2N6	C00721;C00001	C00721;C00031
MAR09464	3.2.1.10	O60516	C00721;C00001	C00721;C00031
MAR09464	3.2.1.10	Q9C0A6	C00721;C00001	C00721;C00031
MAR09464	3.2.1.10	O43451	C00721;C00001	C00721;C00031
MAR09464	3.2.1.10	P14410	C00721;C00001	C00721;C00031
MAR09464	3.2.1.10	Q9P2N6	C00721;C00001	C00721;C00031
MAR09465	3.2.1.10	P14410	C00001;C00252	C00031
MAR09466	2.7.1.-	Q9HA64	NaN;C00002	C00008;NaN;C00080
MAR09466	2.7.1.-	Q5SY16	NaN;C00002	C00008;NaN;C00080
